0.0,1469.9988,-0.14731702938294938,0.0,0
0.0,1500.0012,-0.15054695275683044,3.3177600000000175e-05,0
0.0,1530.0,-0.14654207207345224,8.41857640000003e-05,0
0.0,1559.9988,-0.1352967798269573,0.0004863486800000009,0
0.0,1590.0012,-0.13184816372463637,0.0005241711800000007,0
0.0,1620.0,-0.12884926959208154,0.0005527722840000006,0
0.0,1649.9988,-0.11979539063467119,0.0008134656000000004,0
0.0,1680.0012,-0.11527742316533791,0.0008783808490000005,0
0.0,1710.0,-0.11094226038695693,0.0009381492100000008,0
0.0,1739.9988,-0.10920449432173865,0.0009477530110000006,0
0.0,1770.0012000000002,-0.1077852345892225,0.0009541589720000007,0
0.0,1800.0,-0.10657849932870303,0.0009587900760000008,0
0.0,1829.9988,-0.10672541598216778,0.0009588587200000009,0
0.0,1860.0012,-0.10898860534622748,0.0009751480160000007,0
0.0,1890.0,-0.11064450182592728,0.0009838682250000008,0
0.0,1919.9987999999998,-0.11871089900184376,0.0011907964500000002,0
0.0,1950.0012,-0.12827393949110896,0.0014816353660000007,0
0.0,1980.0000000000002,-0.14019157168991003,0.0019333253750000005,0
0.0,2009.9987999999998,-0.1527501418082156,0.0024349061910000002,0
0.0,2040.0012000000002,-0.1727123019100892,0.0037021949919999997,0
0.0,2070.0,-0.19329913816448077,0.005050039361,0
0.0,2099.9988,-0.2047844316616738,0.005469551685,0
0.0,2130.0012,-0.20868276973376076,0.005517881989,0
0.0,2160.0,-0.2064902349435047,0.005533170089,0
0.0,2189.9988,-0.2008614205638141,0.005633931533,0
0.0,2220.0011999999997,-0.19638831314134025,0.005697564062,0
0.0,2250.0,-0.19260661119108788,0.005743045598,0
0.0,2279.9988000000003,-0.1950761567707011,0.005762440814,0
0.0,2310.0012,-0.19709261587703375,0.00577537203,0
0.0,2340.0,-0.19786364793243072,0.005777262655,0
0.0,2369.9988,-0.20078291548181001,0.005804365091,0
0.0,2400.0012,-0.2019767534788574,0.005808897732,0
0.0,2430.0,-0.201966659968314,0.005808898056,0
0.0,2459.9988,-0.1967443897632872,0.005895630024999999,0
0.0,2490.0012,-0.18682527265207505,0.006208530745999999,0
0.0,2520.0,-0.17757232723672586,0.006480813746999999,0
0.0,2549.9988,-0.17653437790251514,0.006484239947999999,1
0.0,2580.0012,-0.1759489542909992,0.006485329883999999,0
0.0,2610.0,-0.17415343091544933,0.006495582687999999,1
0.0,2639.9988,-0.17380240104877404,0.0064959745639999985,1
0.0,2670.0011999999997,-0.17314071535759704,0.006497366963999999,1
0.0,2700.0,-0.16685918729610125,0.0066228517679999994,1
0.0,2729.9988000000003,-0.16221505094497576,0.006691443291999999,1
0.0,2760.0012,-0.1601806478198993,0.006704605675999999,1
0.0,2790.0,-0.16056924797581937,0.006705085924999999,1
0.0,2819.9988,-0.16103411021140052,0.006705773165999999,1
0.0,2850.0012,-0.15996644109614536,0.0067093983819999994,1
0.0,2880.0,-0.12686533401972194,0.010193939281999999,1
0.0,2909.9988,-0.06229826857490239,0.023452080017999997,1
0.0,2940.0012,-0.03954805656071342,0.025098086058999998,1
0.0,2970.0,-0.031648763059348425,0.025296529627999997,1
0.0,2999.9988,0.09903360019752777,0.07960836602900001,1
0.0,3030.0012,0.32431514801987416,0.24101142852899995,1
5e-07,3060.0,0.5045291712660365,0.344296532929,1
1.075e-05,3089.9988,0.6060614760736361,0.37708106715399997,0
0.000161,3120.0011999999997,0.6266488730786134,0.37842898495,0
0.001683125,3150.0,0.6247810128775025,0.378440080511,0
0.012335875,3179.9988000000003,0.6418278306840971,0.379364240511,1
0.06340575,3210.0012,0.6759018400267851,0.38305662573599997,1
0.228564125,3240.0,0.7007346797164243,0.385017786961,0
0.0,3629.9988,0.6277518694807703,0.401957330065,0
0.0,3660.0012,0.436408629359362,0.518393195594,0
0.0,3689.9999999999995,0.19474587467569834,0.7041223029629999,0
0.0,3719.9988000000003,-0.0037031968682483523,0.829366805164,0
0.0,3750.0011999999997,-0.048873899552209235,0.83585575208,0
0.0,3780.0,-0.05057241307642551,9.174841000000023e-06,0
0.0,3809.9988,-0.06868353549476065,0.0010523356449999995,0
0.0,3840.0012,-0.08425109325616446,0.001823064289,0
0.0,3870.0,-0.06514912455282101,0.002983488514000001,0
0.0,3899.9988000000003,0.005033297257631339,0.018648013478,0
0.0,3930.0011999999997,0.08803111295465968,0.040555565621999995,0
7.5e-07,3960.0000000000005,0.15128770428059726,0.05328098487099999,0
1.0625e-05,3989.9988,0.17472147125880724,0.05502738897099999,0
0.000112625,4020.0012,0.17677550065438472,0.055040806539999994,0
0.0008345,4050.0,0.1864220929809257,0.055336749749,0
0.004335,4079.9988,0.20519546184102358,0.056457593189999995,0
0.01579325,4110.0012,0.21610766823958702,0.05683628479,0
0.040355625,4140.0,0.21412877942249914,0.056848738631,0
0.0723275,4169.9988,0.2095233348617899,0.056916192,0
0.0007435,4799.9988,-0.03132408847020309,0.24139417308099997,0
0.005561,4830.0012,-0.006824895379080959,0.24330298918099996,0
0.029166125,4860.0,0.0020198236098471762,0.24355177670999997,0
0.107278875,4889.9988,0.0029557163374526294,0.24355456227099997,0
0.276751375,4920.001200000001,0.002581134946176144,0.24355500849499997,0
0.5007545,4950.0,0.002145431741053632,0.24355561222399996,0
0.565737375,5010.0012,0.004514042215233078,0.24357345439999997,0
0.353242375,5040.0,0.005587318836345653,0.24357711779599997,0
0.154701875,5069.9988,0.00533610257393268,0.24357731849999997,0
0.047518875,5100.0012,0.003540579198382837,0.24358757130399997,0
0.01023675,5130.0,0.002104496948294381,0.24359413002499997,0
0.0015465,5159.9988,-0.0010059865508233504,0.24362489923399996,0
0.000163875,5190.0012,-0.009057243460924803,0.24383105139799996,0
1.2125e-05,5220.0,-0.02688574758404535,0.24484190983399995,0
6.25e-07,5249.9988,-0.040233854527077416,0.24540854024999995,0
0.0,5280.0012,-0.028698654227753233,0.24583170629099996,0
0.0,5310.0,0.07980209810887764,0.28327086035499993,0
0.0,5339.9988,0.2079347284523793,0.33548402435899993,0
0.0,5370.001200000001,0.2777324753610118,0.35097730314299996,0
1.25e-07,5400.0,0.35928187229506536,0.37212689718399994,0
1.5e-06,5429.998799999999,0.43574245766349906,0.39071931049999997,0
2.35e-05,5460.0012,0.46067230720447194,0.39269582426399996,0
0.000252375,5490.0,0.45319021213889993,0.39287385991299995,0
0.0019055,5519.9988,0.444554653118454,0.39311101991299996,0
0.010115,5550.0012,0.43551423217510155,0.39337093879699997,0
0.037898875,5580.0,0.42360220748215793,0.393822203846,0
0.252663625,5820.001200000001,0.3823343288749699,0.399238280682,0
0.10931825,5850.0,0.3607992633800866,0.400713147898,0
0.033446,5879.998799999999,0.36347516517525336,0.400735919882,0
0.00720375,5910.0012,0.36839575156515025,0.400812920507,0
0.001090375,5940.0,0.34451730937244585,0.40262623239600004,0
0.000115875,5969.9988,0.3151479974441437,0.40536937302100007,0
8.625e-06,6000.0012,0.24519604412443183,0.42093118703000004,0
5e-07,6030.0,0.11212993012756113,0.47724247703,0
0.0,6059.9988,0.002268236119331415,0.515626731591,0
0.0,6090.0012,-0.024018629839140146,0.517824278475,0
0.0,6120.0,-0.054279535198774084,0.5207364997,0
0.0,6149.9988,-0.101625389404833,0.527865431189,0
0.0,6180.0012,-0.11525162863839371,0.528455921189,0
0.0,6210.0,-0.11907370463081965,0.528502379045,0
0.0,6239.9988,-0.11713799360883398,0.528514295349,0
0.0,6270.001200000001,-0.12584645020542648,0.528755476249,0
0.0,6300.0,-0.13501247927998547,0.529022667965,0
3.75e-07,6329.998799999999,-0.13550145379075357,0.529023428349,0
6.875e-06,6360.0012,-0.13652930961442095,0.529026788238,0
8.95e-05,6390.0,-0.13633585066233952,0.529026907263,0
0.000815125,6419.9988,-0.13645192603358836,0.529026950112,0
0.0052055,6450.0012,-0.13725828537588713,0.529029017956,0
0.02331475,6480.0,-0.1389136211050012,0.52903773226,0
0.073245,6509.9988,-0.1388227795101108,0.5290377585039999,0
0.16146725,6540.0012,-0.13847343189519273,3.881290000000155e-07,0
0.25016075,6570.0,-0.12406102034042,0.0006609809330000002,0
0.27407075,6599.9988,-0.06190686466605363,0.012946708213999993,0
0.21757875,6630.0012,0.002629359496550049,0.02619218613499999,0
0.136361,6660.0,0.04772436085143566,0.032659401696,0
0.082475375,6689.9988,0.08201145541670603,0.036398112721,0
0.05579975,6720.001200000001,0.09551432952140324,0.036977959121,0
0.036277875,6750.0,0.09611433264814845,0.036979104021,0
0.018572,6779.998799999999,0.09465077361935859,0.036985916121,0
0.0068835,6810.0012,0.10789794545695693,0.03754400949700001,0
0.001803625,6840.0,0.13493285269680994,0.039868406441,0
0.000332,6869.9988,0.15694511694016083,0.04140936146600001,0
4.2875e-05,6900.0012,0.15932382092488362,0.04142735603000001,0
3.875e-06,6930.0,0.1590187726062393,0.041427651966000005,0
2.5e-07,6959.9988,0.1613705605628465,0.041445241602000006,0
0.0,6990.0012,0.15619595415760784,0.04153039758600001,0
0.0,7020.0,0.1359214559794753,0.04283765392200001,0
0.0,7049.9988,0.11275853153417933,0.044543922171000006,0
0.0,7080.0012,0.08408847558629895,0.04715799455500001,0
0.0,7110.0,0.02445937979953437,0.05846576479900001,0
0.0,7139.9988,-0.04624510080624494,0.07436420072000001,0
0.0,7170.001200000001,-0.07597833986469447,0.077175745296,0
0.0,7200.0,-0.06224667952101403,0.07777540744000001,0
0.0,7229.998799999999,-0.008222285838753108,0.08705738108900002,0
0.0,7260.0012,0.021445345401164446,0.08985653173800001,0
0.0,7290.0,0.024081433904743422,0.089878631139,0
0.0,7319.998799999999,0.02586069551330674,0.08988869906800001,0
0.0,7350.0012,0.025995836404470857,0.089888757149,0
5e-07,7379.999999999999,0.0235767583775745,0.08990736774500001,0
8.375e-06,7409.9988,0.024553585897939233,0.089910402309,0
0.0001095,7440.0012,0.030258101606705202,0.090013892238,0
0.00100975,7470.000000000001,0.05133110861893617,0.09142614863800001,0
0.006531625,7499.9988,0.07278206152595805,0.09288951715400001,0
0.029630375,7530.001200000001,0.0701448515212076,0.09291163536300001,0
0.09427175,7560.0,0.05614010564227014,0.09353538598800001,0
0.210364625,7589.9988,0.035774765869247195,0.09485438311200001,0
0.329251125,7620.001200000001,0.025331346960365122,0.09520123648800001,0
0.361455,7650.0,0.011218376218379261,0.09583466471200001,0
0.278327125,7679.998799999999,-0.019344773706970256,0.09880535072800001,0
0.150323,7710.0012,-0.0277218267073885,0.09902852444900001,0
0.056944375,7740.0,-0.020409078318710933,0.09919859213000001,0
0.015129125,7769.998799999999,-0.007433870515198104,0.09973400545100002,0
0.002818875,7800.0012,0.0005523393269570984,0.09993684001500001,0
0.000368375,7829.999999999999,-0.004348060041853069,0.10001321013600001,0
3.375e-05,7859.9988,-0.007244336817216886,0.100039887361,0
2.125e-06,7890.0012,-0.011844734622654448,0.100107192977,0
1.25e-07,7920.000000000001,-0.04197442434522443,0.102994213338,0
